name	x-coord	y-coord	conc.	dry_dep.	wet_dep.	tot.dep.	conc.
192	142800	660394	0.8775E-05	-0.3983E-02	0.9890E-03	-0.2994E-02	0.8543E-05
192	142770	655394	0.1009E-04	-0.4208E-02	0.1074E-02	-0.3133E-02	0.9009E-05
192	142651	650571	0.1112E-04	-0.4203E-02	0.1138E-02	-0.3064E-02	0.9298E-05
192	141883	647655	0.1166E-04	-0.3941E-02	0.1162E-02	-0.2778E-02	0.9343E-05
119	143488	604903	0.2384E-04	-0.1310E-02	0.1288E-02	-0.2127E-04	0.7479E-05
49	143842	599001	0.1942E-04	0.7922E-02	0.1317E-02	0.9239E-02	0.7699E-05
50	143686	599806	0.1923E-04	0.7827E-02	0.1324E-02	0.9151E-02	0.7744E-05
119	142598	601484	0.2350E-04	-0.1337E-02	0.1266E-02	-0.7016E-04	0.7720E-05
50	142261	597301	0.1999E-04	0.4308E-02	0.1252E-02	0.5560E-02	0.7276E-05
202	143319	595085	0.2528E-04	-0.5202E-03	0.1218E-02	0.6978E-03	0.6629E-05
202	143250	590387	0.2607E-04	-0.7253E-03	0.1177E-02	0.4521E-03	0.5872E-05
202	143250	585387	0.2674E-04	-0.5170E-03	0.1132E-02	0.6155E-03	0.5392E-05
202	143250	580387	0.2780E-04	-0.2787E-03	0.1103E-02	0.8245E-03	0.5062E-05
202	143250	575387	0.2938E-04	0.1332E-04	0.1201E-02	0.1214E-02	0.5112E-05
202	143250	570387	0.2996E-04	0.2928E-03	0.1149E-02	0.1442E-02	0.4934E-05
202	143250	565387	0.2876E-04	0.4894E-03	0.1109E-02	0.1599E-02	0.4839E-05
74	144230	559284	0.2797E-04	0.7156E-03	0.1064E-02	0.1780E-02	0.4565E-05
202	142705	561044	0.2759E-04	0.5368E-03	0.1058E-02	0.1595E-02	0.4745E-05
74	143250	555387	0.2694E-04	0.6689E-03	0.1010E-02	0.1678E-02	0.4432E-05
74	143250	550387	0.2631E-04	0.7218E-03	0.9687E-03	0.1690E-02	0.3966E-05
74	143250	545387	0.2467E-04	0.7795E-03	0.9228E-03	0.1702E-02	0.4349E-05
74	143250	540387	0.2303E-04	0.8333E-03	0.9578E-03	0.1791E-02	0.4106E-05
74	143250	535387	0.2124E-04	0.9191E-03	0.9906E-03	0.1910E-02	0.4097E-05
74	143221	531043	0.2011E-04	0.9692E-03	0.9900E-03	0.1959E-02	0.3874E-05
108	145162	519592	0.1702E-04	0.1043E-02	0.1010E-02	0.2052E-02	0.4118E-05
108	143349	515229	0.1585E-04	0.8681E-03	0.9772E-03	0.1845E-02	0.4057E-05
108	143250	510387	0.1479E-04	0.7385E-03	0.9642E-03	0.1703E-02	0.3999E-05
108	143250	505387	0.1408E-04	0.7046E-03	0.9522E-03	0.1657E-02	0.3733E-05
108	143250	500387	0.1324E-04	0.6887E-03	0.8606E-03	0.1549E-02	0.3585E-05
108	143241	495404	0.1436E-04	0.6286E-03	0.9748E-03	0.1603E-02	0.4140E-05
96	142831	491155	0.1278E-04	0.2200E-02	0.9397E-03	0.3139E-02	0.3960E-05
108	142172	492198	0.1344E-04	0.6485E-03	0.9453E-03	0.1594E-02	0.4112E-05
54	142589	480386	0.1129E-04	0.1150E-02	0.8609E-03	0.2011E-02	0.3748E-05
196	145510	425789	0.6442E-05	0.1016E-02	0.5146E-03	0.1531E-02	0.2808E-05
102	141908	408215	0.5065E-05	0.9439E-03	0.4635E-03	0.1407E-02	0.2340E-05
160	143799	410597	0.5472E-05	0.6098E-03	0.4725E-03	0.1082E-02	0.2504E-05
102	141968	406661	0.5021E-05	0.7087E-03	0.4544E-03	0.1163E-02	0.2376E-05
79	143981	398794	0.4458E-05	0.9003E-03	0.4458E-03	0.1346E-02	0.2256E-05
80	145016	399016	0.4439E-05	0.8718E-03	0.4448E-03	0.1317E-02	0.2299E-05
102	141554	402199	0.4666E-05	0.6502E-03	0.4401E-03	0.1090E-02	0.2323E-05
79	143008	396804	0.4306E-05	0.7183E-03	0.5073E-03	0.1226E-02	0.2297E-05
80	145359	396588	0.4640E-05	0.6664E-03	0.4437E-03	0.1110E-02	0.2177E-05
81	140458	390426	0.4444E-05	0.4262E-03	0.4673E-03	0.8936E-03	0.2240E-05
81	144376	383964	0.4082E-05	0.5537E-03	0.4546E-03	0.1008E-02	0.2204E-05
81	142722	381788	0.3999E-05	0.5775E-03	0.4472E-03	0.1025E-02	0.2129E-05
81	144559	376781	0.3743E-05	0.4625E-03	0.4301E-03	0.8926E-03	0.2107E-05
192	144869	692795	0.3969E-05	0.5077E-03	0.9221E-03	0.1430E-02	0.6377E-05
192	144829	687892	0.4351E-05	0.5470E-03	0.9391E-03	0.1486E-02	0.6699E-05
192	144789	682890	0.4849E-05	0.5946E-03	0.9300E-03	0.1525E-02	0.7048E-05
192	144748	677889	0.5380E-05	0.6444E-03	0.9147E-03	0.1559E-02	0.7402E-05
192	144708	672887	0.6688E-05	-0.3512E-02	0.8920E-03	-0.2620E-02	0.7720E-05
119	149007	610474	0.2431E-04	-0.1390E-02	0.1405E-02	0.1532E-04	0.7777E-05
119	147862	607502	0.2487E-04	-0.1248E-02	0.1380E-02	0.1313E-03	0.7353E-05
49	149212	601158	0.2076E-04	0.8006E-02	0.1431E-02	0.9437E-02	0.7470E-05
50	147844	601391	0.2129E-04	0.3837E-02	0.1372E-02	0.5209E-02	0.7356E-05
119	147413	603568	0.2511E-04	-0.8527E-03	0.1357E-02	0.5046E-03	0.7396E-05
49	145594	598994	0.2193E-04	0.5038E-02	0.1337E-02	0.6375E-02	0.7266E-05
50	146255	599928	0.2218E-04	0.3694E-02	0.1335E-02	0.5029E-02	0.6930E-05
202	147754	597075	0.2630E-04	0.1096E-03	0.1315E-02	0.1425E-02	0.6951E-05
202	147581	592887	0.2711E-04	-0.5481E-03	0.1267E-02	0.7184E-03	0.6143E-05
202	147581	587887	0.2827E-04	-0.3796E-03	0.1215E-02	0.8358E-03	0.5196E-05
202	147581	582887	0.2843E-04	-0.8690E-04	0.1182E-02	0.1095E-02	0.5070E-05
202	147581	577887	0.3292E-04	0.2895E-03	0.1288E-02	0.1577E-02	0.5036E-05
202	147581	572887	0.3201E-04	0.5926E-03	0.1232E-02	0.1825E-02	0.5185E-05
202	147581	567887	0.3147E-04	0.7856E-03	0.1188E-02	0.1974E-02	0.4952E-05
74	148182	562148	0.3045E-04	0.1016E-02	0.1138E-02	0.2155E-02	0.4814E-05
202	146733	563922	0.3014E-04	0.8502E-03	0.1136E-02	0.1987E-02	0.4842E-05
74	147581	557887	0.2955E-04	0.9291E-03	0.1082E-02	0.2011E-02	0.4580E-05
74	147581	552887	0.2879E-04	0.9226E-03	0.1031E-02	0.1954E-02	0.4167E-05
74	147581	547887	0.2714E-04	0.9367E-03	0.9713E-03	0.1908E-02	0.4397E-05
74	147581	542887	0.2528E-04	0.9395E-03	0.1007E-02	0.1946E-02	0.4363E-05
74	147581	537887	0.2371E-04	0.9193E-03	0.1027E-02	0.1947E-02	0.4067E-05
74	147581	532887	0.2211E-04	0.9507E-03	0.1064E-02	0.2015E-02	0.3950E-05
74	148489	528408	0.2054E-04	0.1075E-02	0.1061E-02	0.2137E-02	0.4073E-05
74	149802	523028	0.1910E-04	0.1001E-02	0.1086E-02	0.2086E-02	0.4236E-05
108	147741	521423	0.1803E-04	0.9796E-03	0.1056E-02	0.2035E-02	0.4283E-05
108	147581	517887	0.1731E-04	0.8512E-03	0.1043E-02	0.1894E-02	0.4220E-05
108	147581	512887	0.1653E-04	0.7751E-03	0.1020E-02	0.1795E-02	0.3866E-05
108	147581	507887	0.1509E-04	0.7364E-03	0.1011E-02	0.1747E-02	0.3982E-05
108	147581	502887	0.1397E-04	0.7247E-03	0.9877E-03	0.1712E-02	0.3928E-05
108	147537	497955	0.1567E-04	0.6601E-03	0.1020E-02	0.1680E-02	0.4259E-05
124	148923	495770	0.1468E-04	0.8532E-03	0.1008E-02	0.1861E-02	0.4482E-05
108	146359	494707	0.1413E-04	0.8803E-03	0.9853E-03	0.1866E-02	0.4251E-05
124	148521	493656	0.1346E-04	0.1432E-02	0.9931E-03	0.2425E-02	0.4306E-05
54	149536	477876	0.1168E-04	0.7613E-03	0.8709E-03	0.1632E-02	0.3582E-05
196	147558	426175	0.6839E-05	0.8056E-03	0.5228E-03	0.1328E-02	0.2749E-05
195	148968	424681	0.6454E-05	0.7912E-03	0.5185E-03	0.1310E-02	0.2867E-05
196	148295	424642	0.6549E-05	0.7980E-03	0.5126E-03	0.1311E-02	0.2808E-05
160	146492	410863	0.5552E-05	0.6446E-03	0.4811E-03	0.1126E-02	0.2497E-05
160	148066	409776	0.5304E-05	0.7631E-03	0.4766E-03	0.1240E-02	0.2567E-05
79	147852	396164	0.4394E-05	0.6808E-03	0.4441E-03	0.1125E-02	0.2318E-05
80	146786	397789	0.4835E-05	0.4770E-03	0.4478E-03	0.9248E-03	0.2328E-05
80	146541	395200	0.4380E-05	0.7214E-03	0.5118E-03	0.1233E-02	0.2201E-05
81	146048	386785	0.4048E-05	0.5786E-03	0.4652E-03	0.1044E-02	0.2348E-05
81	147022	383075	0.3828E-05	0.5201E-03	0.4517E-03	0.9718E-03	0.2287E-05
81	147651	379380	0.3766E-05	0.4770E-03	0.4411E-03	0.9181E-03	0.2219E-05
119	152047	610036	0.2551E-04	-0.1222E-02	0.1466E-02	0.2436E-03	0.7557E-05
49	152101	602954	0.2116E-04	0.8567E-02	0.1509E-02	0.1008E-01	0.7602E-05
50	152658	603149	0.2464E-04	0.1517E-02	0.1463E-02	0.2980E-02	0.7205E-05
119	151876	605494	0.2709E-04	-0.6205E-03	0.1440E-02	0.8197E-03	0.6655E-05
49	151330	601841	0.2280E-04	0.6199E-02	0.1482E-02	0.7681E-02	0.7352E-05
50	151605	602125	0.2157E-04	0.6982E-02	0.1487E-02	0.8469E-02	0.7362E-05
119	150508	602873	0.2181E-04	0.4211E-02	0.1432E-02	0.5643E-02	0.7213E-05
202	152554	599163	0.2698E-04	0.1074E-02	0.1424E-02	0.2498E-02	0.6926E-05
202	151911	595387	0.2890E-04	-0.2952E-03	0.1363E-02	0.1068E-02	0.5898E-05
202	151911	590387	0.2959E-04	-0.2131E-03	0.1312E-02	0.1099E-02	0.5319E-05
202	151911	585387	0.3008E-04	0.1068E-03	0.1263E-02	0.1370E-02	0.5012E-05
202	151911	580387	0.3142E-04	0.4769E-03	0.1221E-02	0.1698E-02	0.4689E-05
202	151911	575387	0.3336E-04	0.9355E-03	0.1342E-02	0.2278E-02	0.4901E-05
202	151911	570387	0.3268E-04	0.1239E-02	0.1282E-02	0.2521E-02	0.4777E-05
74	151563	563782	0.3164E-04	0.1398E-02	0.1199E-02	0.2596E-02	0.4876E-05
75	153411	565193	0.3142E-04	0.2151E-02	0.1259E-02	0.3410E-02	0.4719E-05
202	151362	566568	0.3158E-04	0.1425E-02	0.1240E-02	0.2666E-02	0.4888E-05
74	151838	560387	0.3168E-04	0.1389E-02	0.1171E-02	0.2560E-02	0.4630E-05
75	154401	560379	0.3216E-04	0.1851E-02	0.1200E-02	0.3051E-02	0.4400E-05
74	151911	555387	0.3114E-04	0.1341E-02	0.1101E-02	0.2442E-02	0.4513E-05
74	151911	550387	0.2966E-04	0.1291E-02	0.1041E-02	0.2332E-02	0.4606E-05
74	151594	545552	0.2765E-04	0.1280E-02	0.1070E-02	0.2350E-02	0.4290E-05
74	151910	540385	0.2599E-04	0.1125E-02	0.1087E-02	0.2212E-02	0.4198E-05
74	151911	535387	0.2431E-04	0.9880E-03	0.1108E-02	0.2096E-02	0.4236E-05
74	151911	530387	0.2217E-04	0.9439E-03	0.1117E-02	0.2061E-02	0.4454E-05
74	151965	525400	0.2104E-04	0.9122E-03	0.1112E-02	0.2024E-02	0.4118E-05
74	152736	521744	0.1956E-04	0.9674E-03	0.1117E-02	0.2084E-02	0.4361E-05
108	151549	519793	0.1888E-04	0.8427E-03	0.1089E-02	0.1932E-02	0.4323E-05
108	151911	515387	0.1792E-04	0.8080E-03	0.1088E-02	0.1896E-02	0.4025E-05
108	151911	510387	0.1665E-04	0.7792E-03	0.1066E-02	0.1845E-02	0.3992E-05
108	151911	505387	0.1804E-04	0.6885E-03	0.1244E-02	0.1933E-02	0.4400E-05
108	151780	500571	0.1653E-04	0.6850E-03	0.1208E-02	0.1893E-02	0.4288E-05
124	153170	498576	0.1465E-04	0.1891E-02	0.1212E-02	0.3103E-02	0.4268E-05
108	150575	497479	0.1583E-04	0.8743E-03	0.1039E-02	0.1913E-02	0.4203E-05
124	151960	495310	0.1509E-04	0.1137E-02	0.1030E-02	0.2168E-02	0.4169E-05
124	151744	492305	0.1384E-04	0.2869E-02	0.1009E-02	0.3878E-02	0.4233E-05
54	150689	478559	0.1193E-04	0.1853E-02	0.8717E-03	0.2725E-02	0.3635E-05
54	151623	476717	0.1179E-04	0.7843E-03	0.8695E-03	0.1654E-02	0.3490E-05
84	153885	444359	0.8315E-05	0.1118E-02	0.6083E-03	0.1727E-02	0.3282E-05
195	153087	443043	0.8164E-05	0.8080E-03	0.5918E-03	0.1400E-02	0.3375E-05
195	152962	441950	0.7982E-05	0.1098E-02	0.5879E-03	0.1686E-02	0.3246E-05
195	152691	424621	0.6804E-05	0.8492E-03	0.5298E-03	0.1379E-02	0.2758E-05
196	150812	425734	0.6899E-05	0.8141E-03	0.5324E-03	0.1347E-02	0.2756E-05
160	149500	409952	0.5635E-05	0.6002E-03	0.4871E-03	0.1087E-02	0.2455E-05
81	150464	382976	0.3647E-05	0.8240E-03	0.4569E-03	0.1281E-02	0.2222E-05
81	150479	382678	0.3570E-05	0.8097E-03	0.4547E-03	0.1264E-02	0.2274E-05
93	153325	375133	0.3821E-05	0.5567E-03	0.4478E-03	0.1005E-02	0.2080E-05
93	152988	368540	0.3610E-05	0.3763E-03	0.4206E-03	0.7969E-03	0.2010E-05
93	152222	366396	0.3514E-05	0.4200E-03	0.4155E-03	0.8355E-03	0.2012E-05
119	156508	612130	0.2099E-04	-0.1061E-02	0.1524E-02	0.4631E-03	0.7516E-05
119	156241	607887	0.2184E-04	-0.5878E-03	0.1554E-02	0.9664E-03	0.7375E-05
50	155836	603311	0.1984E-04	0.3419E-02	0.1536E-02	0.4956E-02	0.7047E-05
119	155690	604785	0.2181E-04	0.4181E-03	0.1517E-02	0.1935E-02	0.6917E-05
202	156961	601870	0.2294E-04	-0.9981E-04	0.1521E-02	0.1421E-02	0.6993E-05
202	156241	597887	0.2346E-04	-0.7101E-04	0.1473E-02	0.1402E-02	0.6328E-05
202	156241	592887	0.2458E-04	0.1409E-03	0.1415E-02	0.1556E-02	0.5733E-05
202	156241	587887	0.3310E-04	0.5323E-03	0.1368E-02	0.1900E-02	0.4665E-05
202	156241	582887	0.3211E-04	0.9662E-03	0.1319E-02	0.2285E-02	0.4451E-05
202	155694	578136	0.3396E-04	0.1367E-02	0.1452E-02	0.2818E-02	0.4667E-05
202	155278	573004	0.3263E-04	0.1764E-02	0.1377E-02	0.3142E-02	0.4655E-05
75	154545	566314	0.3106E-04	0.3035E-02	0.1291E-02	0.4327E-02	0.4695E-05
202	154507	568906	0.3122E-04	0.3324E-02	0.1326E-02	0.4650E-02	0.4656E-05
74	154556	562232	0.3133E-04	0.4351E-02	0.1256E-02	0.5607E-02	0.4460E-05
75	155079	562641	0.3089E-04	0.6040E-02	0.1274E-02	0.7314E-02	0.4676E-05
74	154178	557260	0.3175E-04	0.1802E-02	0.1160E-02	0.2961E-02	0.4438E-05
75	155364	558145	0.3188E-04	0.2065E-02	0.1186E-02	0.3251E-02	0.4464E-05
74	154966	552789	0.3146E-04	0.1732E-02	0.1091E-02	0.2823E-02	0.4804E-05
75	156323	553219	0.3093E-04	0.3131E-02	0.1127E-02	0.4258E-02	0.4527E-05
74	155105	548138	0.2934E-04	0.1928E-02	0.1135E-02	0.3063E-02	0.4514E-05
74	154899	541356	0.2696E-04	0.1609E-02	0.1135E-02	0.2744E-02	0.4276E-05
127	158238	544000	0.2902E-04	0.2923E-02	0.1218E-02	0.4141E-02	0.4341E-05
74	156237	537878	0.2658E-04	0.1231E-02	0.1165E-02	0.2395E-02	0.4343E-05
74	156241	532887	0.2472E-04	0.1022E-02	0.1175E-02	0.2197E-02	0.4490E-05
74	156241	527887	0.2289E-04	0.9498E-03	0.1177E-02	0.2127E-02	0.4430E-05
74	156241	522887	0.2102E-04	0.9035E-03	0.1172E-02	0.2075E-02	0.4366E-05
74	156963	518451	0.2018E-04	0.8891E-03	0.1164E-02	0.2053E-02	0.4013E-05
108	155140	517073	0.1950E-04	0.9042E-03	0.1136E-02	0.2040E-02	0.3726E-05
74	158249	514252	0.1880E-04	0.9412E-03	0.1168E-02	0.2109E-02	0.4181E-05
108	156182	512848	0.1810E-04	0.8605E-03	0.1139E-02	0.1999E-02	0.4057E-05
74	158529	507093	0.1969E-04	0.9174E-03	0.1336E-02	0.2253E-02	0.4538E-05
108	156165	507916	0.1946E-04	0.7802E-03	0.1311E-02	0.2091E-02	0.4741E-05
108	155850	503148	0.1803E-04	0.7538E-03	0.1265E-02	0.2019E-02	0.4370E-05
124	155873	500451	0.1674E-04	0.1011E-02	0.1248E-02	0.2259E-02	0.4289E-05
108	155069	500317	0.1659E-04	0.9991E-03	0.1237E-02	0.2236E-02	0.4198E-05
124	155428	497778	0.1512E-04	0.1592E-02	0.1227E-02	0.2819E-02	0.4322E-05
124	154931	493966	0.1465E-04	0.1773E-02	0.1041E-02	0.2814E-02	0.4235E-05
6	157379	472392	0.1238E-04	0.8425E-03	0.8537E-03	0.1696E-02	0.3520E-05
84	156389	444613	0.9880E-05	0.9271E-03	0.6416E-03	0.1569E-02	0.2613E-05
195	156055	442717	0.8657E-05	0.8325E-03	0.6033E-03	0.1436E-02	0.2927E-05
196	157905	444202	0.9862E-05	0.9773E-03	0.6427E-03	0.1620E-02	0.2607E-05
195	157810	431444	0.7402E-05	0.7840E-03	0.5656E-03	0.1350E-02	0.2962E-05
195	155939	427935	0.7158E-05	0.7939E-03	0.5513E-03	0.1345E-02	0.2811E-05
196	155793	428246	0.6842E-05	0.1023E-02	0.5509E-03	0.1574E-02	0.2880E-05
195	154495	424793	0.7018E-05	0.7101E-03	0.5405E-03	0.1251E-02	0.2699E-05
93	157169	376662	0.3765E-05	0.5404E-03	0.4532E-03	0.9935E-03	0.2148E-05
93	157201	373026	0.3583E-05	0.6240E-03	0.4395E-03	0.1064E-02	0.2050E-05
93	156521	365843	0.3416E-05	0.6176E-03	0.4174E-03	0.1035E-02	0.1929E-05
93	156781	364653	0.3342E-05	0.6251E-03	0.4142E-03	0.1039E-02	0.1893E-05
119	160935	614012	0.2167E-04	-0.1083E-02	0.1586E-02	0.5028E-03	0.7239E-05
119	160571	610387	0.2290E-04	-0.7588E-03	0.1647E-02	0.8880E-03	0.7320E-05
50	161280	605911	0.2180E-04	0.2914E-02	0.1654E-02	0.4568E-02	0.6606E-05
119	160078	606663	0.2380E-04	-0.5212E-03	0.1623E-02	0.1102E-02	0.6595E-05
202	160827	604370	0.2143E-04	0.3070E-02	0.1646E-02	0.4716E-02	0.6882E-05
202	160571	600387	0.2436E-04	-0.9060E-04	0.1593E-02	0.1502E-02	0.6729E-05
202	160571	595387	0.2546E-04	0.2487E-03	0.1525E-02	0.1774E-02	0.5818E-05
202	160571	590387	0.2606E-04	0.6148E-03	0.1464E-02	0.2079E-02	0.4839E-05
202	160459	585541	0.2603E-04	0.1052E-02	0.1318E-02	0.2370E-02	0.4542E-05
202	158936	581660	0.2976E-04	0.1783E-02	0.1557E-02	0.3340E-02	0.4524E-05
127	162660	555197	0.3228E-04	0.3743E-02	0.1226E-02	0.4969E-02	0.4539E-05
127	161534	548848	0.3098E-04	0.2975E-02	0.1256E-02	0.4231E-02	0.4538E-05
127	160664	545945	0.3059E-04	0.3622E-02	0.1259E-02	0.4881E-02	0.4440E-05
74	160316	539349	0.2832E-04	0.1654E-02	0.1257E-02	0.2911E-02	0.4486E-05
74	160571	535387	0.2740E-04	0.1268E-02	0.1251E-02	0.2519E-02	0.4457E-05
74	160571	530387	0.2521E-04	0.1093E-02	0.1242E-02	0.2335E-02	0.4610E-05
74	160571	525387	0.2339E-04	0.1011E-02	0.1233E-02	0.2244E-02	0.4343E-05
74	160571	520387	0.2141E-04	0.9674E-03	0.1235E-02	0.2203E-02	0.4384E-05
74	160571	515387	0.1970E-04	0.9440E-03	0.1204E-02	0.2148E-02	0.4320E-05
74	161294	510462	0.2137E-04	0.8931E-03	0.1398E-02	0.2291E-02	0.4907E-05
108	159119	510236	0.2098E-04	0.8537E-03	0.1363E-02	0.2216E-02	0.4827E-05
74	159768	506987	0.1886E-04	0.2578E-02	0.1355E-02	0.3933E-02	0.4600E-05
6	161055	473827	0.1255E-04	0.8895E-03	0.8756E-03	0.1765E-02	0.3751E-05
158	162037	475155	0.1202E-04	0.1242E-02	0.8903E-03	0.2132E-02	0.3784E-05
6	159657	472417	0.1261E-04	0.8392E-03	0.8645E-03	0.1704E-02	0.3504E-05
84	158063	445248	0.9555E-05	0.1212E-02	0.6485E-03	0.1861E-02	0.2802E-05
195	160527	444268	0.9712E-05	0.8850E-03	0.6522E-03	0.1537E-02	0.2684E-05
196	159293	444537	0.1004E-04	0.7989E-03	0.6492E-03	0.1448E-02	0.2569E-05
195	161103	433764	0.7605E-05	0.9392E-03	0.5810E-03	0.1520E-02	0.3063E-05
195	159075	431845	0.7341E-05	0.8819E-03	0.5723E-03	0.1454E-02	0.3082E-05
93	161658	377964	0.3768E-05	0.7030E-03	0.4620E-03	0.1165E-02	0.2150E-05
93	162441	375146	0.3540E-05	0.7731E-03	0.4526E-03	0.1226E-02	0.2164E-05
93	159615	369949	0.3488E-05	0.6388E-03	0.4364E-03	0.1075E-02	0.2075E-05
94	162382	370662	0.3449E-05	0.5927E-03	0.4384E-03	0.1031E-02	0.2181E-05
93	158565	366197	0.3445E-05	0.4609E-03	0.4200E-03	0.8809E-03	0.2000E-05
119	165309	615599	0.2289E-04	-0.9615E-03	0.1679E-02	0.7174E-03	0.7047E-05
119	164901	612887	0.2383E-04	-0.8101E-03	0.1716E-02	0.9063E-03	0.6695E-05
50	164035	606520	0.2405E-04	0.8713E-03	0.1729E-02	0.2601E-02	0.6486E-05
119	164928	608428	0.2473E-04	-0.5120E-03	0.1788E-02	0.1276E-02	0.7322E-05
202	165236	605930	0.2494E-04	0.6303E-03	0.1767E-02	0.2398E-02	0.6256E-05
202	164901	602887	0.2549E-04	-0.2402E-04	0.1733E-02	0.1709E-02	0.6658E-05
202	164901	597887	0.2653E-04	0.3664E-03	0.1657E-02	0.2023E-02	0.6028E-05
202	164901	592887	0.2709E-04	0.7674E-03	0.1590E-02	0.2358E-02	0.4971E-05
202	164425	588240	0.2714E-04	0.1159E-02	0.1425E-02	0.2584E-02	0.4486E-05
202	163498	585188	0.2904E-04	0.2245E-02	0.1379E-02	0.3625E-02	0.4951E-05
127	164385	556693	0.3362E-04	0.3476E-02	0.1268E-02	0.4744E-02	0.4524E-05
127	164574	552363	0.3251E-04	0.3334E-02	0.1304E-02	0.4638E-02	0.4629E-05
127	164015	549222	0.3190E-04	0.2504E-02	0.1327E-02	0.3832E-02	0.4570E-05
74	164762	537302	0.2917E-04	0.1661E-02	0.1343E-02	0.3003E-02	0.4807E-05
74	164901	532887	0.2763E-04	0.1325E-02	0.1333E-02	0.2658E-02	0.4817E-05
74	164901	527887	0.2603E-04	0.1213E-02	0.1296E-02	0.2509E-02	0.4222E-05
74	164901	522887	0.2378E-04	0.1126E-02	0.1289E-02	0.2415E-02	0.4342E-05
74	164901	517887	0.2563E-04	0.1007E-02	0.1530E-02	0.2537E-02	0.5373E-05
74	164832	512988	0.2323E-04	0.1016E-02	0.1478E-02	0.2494E-02	0.5163E-05
74	163247	508981	0.1987E-04	0.1938E-02	0.1418E-02	0.3356E-02	0.5092E-05
158	166452	485843	0.1380E-04	0.1070E-02	0.1241E-02	0.2311E-02	0.4143E-05
158	166457	483233	0.1424E-04	0.9011E-03	0.1003E-02	0.1905E-02	0.4169E-05
158	165236	477608	0.1270E-04	0.1449E-02	0.9409E-03	0.2389E-02	0.3923E-05
6	163548	474541	0.1280E-04	0.9110E-03	0.8924E-03	0.1803E-02	0.3887E-05
158	164071	475253	0.1241E-04	0.1183E-02	0.9118E-03	0.2094E-02	0.3672E-05
195	164309	442507	0.9452E-05	0.1403E-02	0.6652E-03	0.2068E-02	0.2580E-05
195	164947	434132	0.7606E-05	0.1022E-02	0.5983E-03	0.1620E-02	0.3128E-05
93	164282	377323	0.3825E-05	0.7612E-03	0.4682E-03	0.1229E-02	0.2115E-05
94	164376	375481	0.3641E-05	0.7697E-03	0.4609E-03	0.1231E-02	0.2181E-05
93	164509	374561	0.3629E-05	0.7447E-03	0.4566E-03	0.1201E-02	0.2151E-05
94	164072	372819	0.3582E-05	0.9125E-03	0.4528E-03	0.1365E-02	0.2033E-05
93	166559	369172	0.3859E-05	0.4094E-03	0.4412E-03	0.8506E-03	0.1919E-05
94	164525	368398	0.3658E-05	0.3894E-03	0.4336E-03	0.8230E-03	0.2020E-05
119	169255	614676	0.2425E-04	-0.6672E-03	0.1813E-02	0.1146E-02	0.6937E-05
42	170684	607942	0.2445E-04	0.3047E-02	0.1986E-02	0.5032E-02	0.6567E-05
119	169231	610387	0.2576E-04	-0.3110E-03	0.1886E-02	0.1575E-02	0.6945E-05
42	170553	606824	0.2381E-04	0.5470E-02	0.2032E-02	0.7502E-02	0.6357E-05
119	168632	607543	0.2648E-04	-0.2111E-03	0.1885E-02	0.1674E-02	0.6608E-05
202	168964	605026	0.2727E-04	0.4645E-04	0.1865E-02	0.1911E-02	0.6123E-05
202	169231	600387	0.2771E-04	0.4836E-03	0.1825E-02	0.2308E-02	0.6202E-05
202	169231	595387	0.2824E-04	0.8197E-03	0.1729E-02	0.2548E-02	0.5240E-05
202	168589	591521	0.2864E-04	0.1100E-02	0.1663E-02	0.2762E-02	0.4311E-05
126	170568	553073	0.3310E-04	0.7323E-02	0.1519E-02	0.8841E-02	0.4480E-05
126	170879	551970	0.3477E-04	0.3750E-02	0.1499E-02	0.5250E-02	0.4116E-05
127	166814	550624	0.3247E-04	0.2986E-02	0.1387E-02	0.4373E-02	0.4192E-05
74	169774	539322	0.3068E-04	0.2035E-02	0.1471E-02	0.3505E-02	0.4496E-05
74	169150	535438	0.2939E-04	0.1759E-02	0.1421E-02	0.3180E-02	0.4802E-05
74	168173	530602	0.2776E-04	0.1561E-02	0.1386E-02	0.2947E-02	0.4564E-05
74	167980	525399	0.2565E-04	0.1329E-02	0.1345E-02	0.2674E-02	0.4455E-05
74	168005	520354	0.2705E-04	0.1423E-02	0.1621E-02	0.3044E-02	0.5401E-05
74	169231	515387	0.2480E-04	0.1158E-02	0.1583E-02	0.2741E-02	0.5505E-05
74	168533	512591	0.2237E-04	0.1955E-02	0.1552E-02	0.3506E-02	0.5195E-05
158	168768	484996	0.1414E-04	0.8685E-03	0.1257E-02	0.2125E-02	0.4059E-05
158	167584	481951	0.1395E-04	0.1813E-02	0.9880E-03	0.2801E-02	0.3969E-05
194	171554	480025	0.1442E-04	0.3043E-02	0.1017E-02	0.4060E-02	0.4268E-05
194	170860	476112	0.1370E-04	0.2631E-02	0.9666E-03	0.3598E-02	0.4035E-05
194	171367	470724	0.1291E-04	0.2525E-02	0.9163E-03	0.3441E-02	0.3830E-05
194	171767	455371	0.1102E-04	0.1805E-02	0.7900E-03	0.2595E-02	0.3140E-05
15	168590	446855	0.1025E-04	0.1108E-02	0.7102E-03	0.1818E-02	0.2653E-05
195	168937	439929	0.9081E-05	0.9400E-03	0.6708E-03	0.1611E-02	0.2891E-05
